=====================
K = 18
BestFitness	Seconds	Generations
16	2064	7356
16	2065	7357
16	2065	7358
16	2065	7359
16	2065	7360
16	2066	7361
16	2066	7362
16	2066	7363
16	2067	7364
16	2067	7365
16	2067	7366
16	2067	7367
16	2068	7368
16	2068	7369
16	2068	7370
16	2068	7371
16	2069	7372
16	2069	7373
16	2069	7374
16	2069	7375
16	2070	7376
16	2070	7377
16	2070	7378
16	2070	7379
16	2071	7380
16	2071	7381
16	2071	7382
16	2071	7383
16	2072	7384
16	2072	7385
16	2072	7386
16	2072	7387
16	2073	7388
16	2073	7389
16	2073	7390
16	2073	7391
16	2074	7392
16	2074	7393
16	2074	7394
16	2075	7395
16	2075	7396
16	2075	7397
16	2075	7398
16	2076	7399
16	2076	7400
16	2076	7401
16	2076	7402
16	2077	7403
16	2077	7404
16	2077	7405
16	2077	7406
16	2078	7407
16	2078	7408
16	2078	7409
16	2078	7410
16	2079	7411
16	2079	7412
16	2079	7413
16	2079	7414
16	2080	7415
16	2080	7416
16	2080	7417
16	2080	7418
16	2081	7419
16	2081	7420
16	2081	7421
16	2081	7422
16	2082	7423
16	2082	7424
16	2082	7425
16	2082	7426
16	2083	7427
16	2083	7428
16	2083	7429
16	2084	7430
16	2084	7431
16	2084	7432
16	2084	7433
16	2085	7434
16	2085	7435
16	2085	7436
16	2085	7437
16	2086	7438
16	2086	7439
16	2086	7440
16	2086	7441
16	2087	7442
16	2087	7443
16	2087	7444
16	2087	7445
16	2088	7446
16	2088	7447
16	2088	7448
16	2088	7449
16	2089	7450
16	2089	7451
16	2089	7452
16	2089	7453
16	2090	7454
16	2090	7455
16	2090	7456
16	2091	7457
16	2091	7458
16	2091	7459
16	2091	7460
16	2092	7461
16	2092	7462
16	2092	7463
16	2092	7464
16	2093	7465
16	2093	7466
16	2093	7467
16	2093	7468
16	2094	7469
16	2094	7470
16	2094	7471
16	2094	7472
16	2095	7473
16	2095	7474
16	2095	7475
16	2095	7476
16	2096	7477
16	2096	7478
16	2096	7479
16	2097	7480
16	2097	7481
16	2097	7482
16	2097	7483
16	2098	7484
16	2098	7485
16	2098	7486
16	2098	7487
16	2099	7488
16	2099	7489
16	2099	7490
16	2099	7491
16	2100	7492
16	2100	7493
16	2100	7494
16	2100	7495
16	2101	7496
16	2101	7497
16	2101	7498
16	2101	7499
16	2102	7500
16	2102	7501
16	2102	7502
16	2103	7503
16	2103	7504
16	2103	7505
16	2103	7506
16	2104	7507
16	2104	7508
16	2104	7509
16	2105	7510
16	2105	7511
16	2105	7512
16	2105	7513
16	2106	7514
16	2106	7515
16	2106	7516
16	2106	7517
16	2107	7518
16	2107	7519
16	2107	7520
16	2107	7521
16	2108	7522
16	2108	7523
16	2108	7524
16	2108	7525
16	2109	7526
16	2109	7527
16	2109	7528
16	2109	7529
16	2110	7530
16	2110	7531
16	2110	7532
16	2110	7533
16	2111	7534
16	2111	7535
16	2111	7536
16	2112	7537
16	2112	7538
16	2112	7539
16	2112	7540
16	2113	7541
16	2113	7542
16	2113	7543
16	2113	7544
16	2114	7545
16	2114	7546
16	2114	7547
16	2114	7548
16	2115	7549
16	2115	7550
16	2115	7551
16	2115	7552
16	2116	7553
16	2116	7554
16	2116	7555
16	2116	7556
16	2117	7557
16	2117	7558
16	2117	7559
16	2117	7560
16	2118	7561
16	2118	7562
16	2118	7563
16	2118	7564
16	2119	7565
16	2119	7566
16	2119	7567
16	2120	7568
16	2120	7569
16	2120	7570
16	2120	7571
16	2121	7572
16	2121	7573
16	2121	7574
16	2121	7575
16	2122	7576
16	2122	7577
16	2122	7578
16	2122	7579
16	2123	7580
16	2123	7581
16	2123	7582
16	2123	7583
16	2124	7584
16	2124	7585
16	2124	7586
16	2124	7587
16	2125	7588
16	2125	7589
16	2125	7590
16	2125	7591
16	2126	7592
16	2126	7593
16	2126	7594
16	2127	7595
16	2127	7596
16	2127	7597
16	2127	7598
16	2128	7599
16	2128	7600
16	2128	7601
16	2128	7602
16	2129	7603
16	2129	7604
16	2129	7605
16	2129	7606
16	2130	7607
16	2130	7608
16	2130	7609
16	2131	7610
16	2131	7611
16	2131	7612
16	2131	7613
16	2132	7614
16	2132	7615
16	2132	7616
16	2132	7617
16	2133	7618
16	2133	7619
16	2133	7620
16	2133	7621
16	2134	7622
16	2134	7623
16	2134	7624
16	2135	7625
16	2135	7626
16	2135	7627
16	2136	7628
16	2136	7629
16	2137	7630
16	2137	7631
16	2137	7632
16	2137	7633
16	2138	7634
16	2138	7635
16	2138	7636
16	2139	7637
16	2139	7638
16	2139	7639
16	2140	7640
16	2140	7641
16	2140	7642
16	2141	7643
16	2141	7644
16	2141	7645
16	2141	7646
16	2142	7647
16	2142	7648
16	2142	7649
16	2142	7650
16	2143	7651
16	2143	7652
16	2143	7653
16	2144	7654
16	2144	7655
16	2144	7656
16	2144	7657
16	2145	7658
16	2145	7659
16	2145	7660
16	2146	7661
16	2146	7662
16	2146	7663
16	2146	7664
16	2147	7665
16	2147	7666
16	2147	7667
16	2147	7668
16	2148	7669
16	2148	7670
16	2148	7671
16	2148	7672
16	2149	7673
16	2149	7674
16	2149	7675
16	2149	7676
16	2150	7677
16	2150	7678
16	2150	7679
16	2151	7680
16	2151	7681
16	2151	7682
16	2151	7683
16	2152	7684
16	2152	7685
16	2152	7686
16	2153	7687
16	2153	7688
16	2153	7689
16	2154	7690
16	2154	7691
16	2154	7692
16	2155	7693
16	2155	7694
16	2155	7695
16	2156	7696
16	2156	7697
16	2156	7698
16	2157	7699
16	2157	7700
16	2157	7701
16	2158	7702
16	2158	7703
16	2158	7704
16	2158	7705
16	2159	7706
16	2159	7707
16	2159	7708
16	2160	7709
16	2160	7710
16	2160	7711
16	2161	7712
16	2161	7713
16	2161	7714
16	2161	7715
16	2162	7716
16	2162	7717
16	2162	7718
16	2162	7719
16	2163	7720
16	2163	7721
16	2163	7722
16	2163	7723
16	2164	7724
16	2164	7725
16	2164	7726
16	2165	7727
16	2165	7728
16	2165	7729
16	2165	7730
16	2166	7731
16	2166	7732
16	2166	7733
16	2166	7734
16	2167	7735
16	2167	7736
16	2167	7737
16	2167	7738
16	2168	7739
16	2168	7740
16	2168	7741
16	2168	7742
16	2169	7743
16	2169	7744
16	2169	7745
16	2170	7746
16	2170	7747
16	2170	7748
16	2170	7749
16	2171	7750
16	2171	7751
16	2171	7752
16	2171	7753
16	2172	7754
16	2172	7755
16	2172	7756
16	2172	7757
16	2173	7758
16	2173	7759
16	2173	7760
16	2174	7761
16	2174	7762
16	2174	7763
16	2174	7764
16	2175	7765
16	2175	7766
16	2175	7767
16	2175	7768
16	2176	7769
16	2176	7770
16	2176	7771
16	2176	7772
16	2177	7773
16	2177	7774
16	2177	7775
16	2177	7776
16	2178	7777
16	2178	7778
16	2178	7779
16	2178	7780
16	2179	7781
16	2179	7782
16	2179	7783
16	2179	7784
16	2180	7785
16	2180	7786
16	2180	7787
16	2180	7788
16	2181	7789
16	2181	7790
16	2181	7791
16	2181	7792
16	2182	7793
16	2182	7794
16	2182	7795
16	2183	7796
16	2183	7797
16	2183	7798
16	2183	7799
16	2184	7800
16	2184	7801
16	2184	7802
16	2185	7803
16	2185	7804
16	2185	7805
16	2186	7806
16	2186	7807
16	2186	7808
16	2187	7809
16	2187	7810
16	2187	7811
16	2188	7812
16	2188	7813
16	2188	7814
16	2189	7815
16	2189	7816
16	2189	7817
16	2190	7818
16	2190	7819
16	2190	7820
16	2190	7821
16	2191	7822
16	2191	7823
16	2191	7824
16	2191	7825
16	2192	7826
16	2192	7827
16	2192	7828
16	2192	7829
16	2193	7830
16	2193	7831
16	2193	7832
16	2193	7833
16	2194	7834
16	2194	7835
16	2194	7836
16	2194	7837
16	2195	7838
16	2195	7839
16	2195	7840
16	2195	7841
16	2196	7842
16	2196	7843
16	2196	7844
16	2197	7845
16	2197	7846
16	2197	7847
16	2197	7848
16	2198	7849
16	2198	7850
16	2198	7851
16	2198	7852
16	2199	7853
16	2199	7854
16	2199	7855
16	2199	7856
16	2200	7857
16	2200	7858
16	2200	7859
16	2200	7860
16	2201	7861
16	2201	7862
16	2201	7863
16	2201	7864
16	2202	7865
16	2202	7866
16	2202	7867
16	2202	7868
16	2203	7869
16	2203	7870
16	2203	7871
16	2203	7872
16	2204	7873
16	2204	7874
16	2204	7875
16	2204	7876
16	2205	7877
16	2205	7878
16	2205	7879
16	2205	7880
16	2206	7881
16	2206	7882
16	2206	7883
16	2206	7884
16	2207	7885
16	2207	7886
16	2207	7887
16	2207	7888
16	2208	7889
16	2208	7890
16	2208	7891
16	2208	7892
16	2209	7893
16	2209	7894
16	2209	7895
16	2210	7896
16	2210	7897
16	2210	7898
16	2210	7899
16	2211	7900
16	2211	7901
16	2211	7902
16	2211	7903
16	2212	7904
16	2212	7905
16	2212	7906
16	2212	7907
16	2213	7908
16	2213	7909
16	2213	7910
16	2213	7911
16	2214	7912
16	2214	7913
16	2214	7914
16	2214	7915
16	2215	7916
16	2215	7917
16	2215	7918
16	2215	7919
16	2216	7920
16	2216	7921
16	2216	7922
16	2216	7923
16	2217	7924
16	2217	7925
16	2217	7926
16	2217	7927
16	2218	7928
16	2218	7929
16	2218	7930
16	2218	7931
16	2219	7932
16	2219	7933
16	2219	7934
16	2219	7935
16	2220	7936
16	2220	7937
16	2220	7938
16	2220	7939
16	2221	7940
16	2221	7941
16	2221	7942
16	2222	7943
16	2222	7944
16	2222	7945
16	2222	7946
16	2223	7947
16	2223	7948
16	2223	7949
16	2223	7950
16	2224	7951
16	2224	7952
16	2224	7953
16	2224	7954
16	2225	7955
16	2225	7956
16	2225	7957
16	2225	7958
16	2226	7959
16	2226	7960
16	2226	7961
16	2226	7962
16	2227	7963
16	2227	7964
16	2227	7965
16	2227	7966
16	2228	7967
16	2228	7968
16	2228	7969
16	2228	7970
16	2229	7971
16	2229	7972
16	2229	7973
16	2229	7974
16	2230	7975
16	2230	7976
16	2230	7977
16	2230	7978
16	2231	7979
16	2231	7980
16	2231	7981
16	2231	7982
16	2232	7983
16	2232	7984
16	2232	7985
16	2232	7986
16	2233	7987
16	2233	7988
16	2233	7989
16	2234	7990
16	2234	7991
16	2234	7992
16	2234	7993
16	2235	7994
16	2235	7995
16	2235	7996
16	2235	7997
16	2236	7998
16	2236	7999
16	2236	8000
16	2236	8001
16	2237	8002
16	2237	8003
16	2237	8004
16	2237	8005
16	2238	8006
16	2238	8007
16	2238	8008
16	2238	8009
16	2239	8010
16	2239	8011
16	2239	8012
16	2239	8013
16	2240	8014
16	2240	8015
16	2240	8016
16	2240	8017
16	2241	8018
16	2241	8019
16	2241	8020
16	2241	8021
16	2242	8022
16	2242	8023
16	2242	8024
16	2242	8025
16	2243	8026
16	2243	8027
16	2243	8028
16	2243	8029
16	2244	8030
16	2244	8031
16	2244	8032
16	2245	8033
16	2245	8034
16	2245	8035
16	2245	8036
16	2246	8037
16	2246	8038
16	2246	8039
16	2246	8040
16	2247	8041
16	2247	8042
16	2247	8043
16	2247	8044
16	2248	8045
16	2248	8046
16	2248	8047
16	2248	8048
16	2249	8049
16	2249	8050
16	2249	8051
16	2249	8052
16	2250	8053
16	2250	8054
16	2250	8055
16	2250	8056
16	2251	8057
16	2251	8058
16	2251	8059
16	2251	8060
16	2252	8061
16	2252	8062
16	2252	8063
16	2252	8064
16	2253	8065
16	2253	8066
16	2253	8067
16	2253	8068
16	2254	8069
16	2254	8070
16	2254	8071
16	2254	8072
16	2255	8073
16	2255	8074
16	2255	8075
16	2256	8076
16	2256	8077
16	2256	8078
16	2256	8079
16	2257	8080
16	2257	8081
16	2257	8082
16	2257	8083
16	2258	8084
16	2258	8085
16	2258	8086
16	2258	8087
16	2259	8088
16	2259	8089
16	2259	8090
16	2259	8091
16	2260	8092
16	2260	8093
16	2260	8094
16	2260	8095
16	2261	8096
16	2261	8097
16	2261	8098
16	2261	8099
16	2262	8100
16	2262	8101
16	2262	8102
16	2262	8103
16	2263	8104
16	2263	8105
16	2263	8106
16	2264	8107
16	2264	8108
16	2264	8109
16	2264	8110
16	2265	8111
16	2265	8112
16	2265	8113
16	2265	8114
16	2266	8115
16	2266	8116
16	2266	8117
16	2266	8118
16	2267	8119
16	2267	8120
16	2267	8121
16	2267	8122
16	2268	8123
16	2268	8124
16	2268	8125
16	2268	8126
16	2269	8127
16	2269	8128
16	2269	8129
16	2269	8130
16	2270	8131
16	2270	8132
16	2270	8133
16	2271	8134
16	2271	8135
16	2271	8136
16	2271	8137
16	2272	8138
16	2272	8139
16	2272	8140
16	2272	8141
16	2273	8142
16	2273	8143
16	2273	8144
16	2273	8145
16	2274	8146
16	2274	8147
16	2274	8148
16	2274	8149
16	2275	8150
16	2275	8151
16	2275	8152
16	2276	8153
16	2276	8154
16	2276	8155
16	2276	8156
16	2277	8157
16	2277	8158
16	2277	8159
16	2277	8160
16	2278	8161
16	2278	8162
16	2278	8163
16	2278	8164
16	2279	8165
16	2279	8166
16	2279	8167
16	2279	8168
16	2280	8169
16	2280	8170
16	2280	8171
16	2280	8172
16	2281	8173
16	2281	8174
16	2281	8175
16	2281	8176
16	2282	8177
16	2282	8178
16	2282	8179
16	2283	8180
16	2283	8181
16	2283	8182
16	2283	8183
16	2284	8184
16	2284	8185
16	2284	8186
16	2284	8187
16	2285	8188
16	2285	8189
16	2285	8190
16	2285	8191
16	2286	8192
16	2286	8193
16	2286	8194
16	2286	8195
16	2287	8196
16	2287	8197
16	2287	8198
16	2287	8199
16	2288	8200
16	2288	8201
16	2288	8202
16	2288	8203
16	2289	8204
16	2289	8205
16	2289	8206
16	2289	8207
16	2290	8208
16	2290	8209
16	2290	8210
16	2290	8211
16	2291	8212
16	2291	8213
16	2291	8214
16	2291	8215
16	2292	8216
16	2292	8217
16	2292	8218
16	2292	8219
16	2293	8220
16	2293	8221
16	2293	8222
16	2293	8223
16	2294	8224
16	2294	8225
16	2294	8226
16	2294	8227
16	2295	8228
16	2295	8229
16	2295	8230
16	2295	8231
16	2296	8232
16	2296	8233
16	2296	8234
16	2296	8235
16	2297	8236
16	2297	8237
16	2297	8238
16	2298	8239
16	2298	8240
16	2298	8241
16	2298	8242
16	2299	8243
16	2299	8244
16	2299	8245
16	2299	8246
16	2300	8247
16	2300	8248
16	2300	8249
16	2300	8250
16	2301	8251
16	2301	8252
16	2301	8253
16	2301	8254
16	2302	8255
16	2302	8256
16	2302	8257
16	2302	8258
16	2303	8259
16	2303	8260
16	2303	8261
16	2303	8262
16	2304	8263
16	2304	8264
16	2304	8265
16	2304	8266
16	2305	8267
16	2305	8268
16	2305	8269
16	2305	8270
16	2306	8271
16	2306	8272
16	2306	8273
16	2306	8274
16	2307	8275
16	2307	8276
16	2307	8277
16	2307	8278
16	2308	8279
16	2308	8280
16	2308	8281
16	2308	8282
16	2309	8283
16	2309	8284
16	2309	8285
16	2309	8286
16	2310	8287
16	2310	8288
16	2310	8289
16	2310	8290
16	2311	8291
16	2311	8292
16	2311	8293
16	2311	8294
16	2312	8295
16	2312	8296
16	2312	8297
16	2313	8298
16	2313	8299
16	2313	8300
16	2313	8301
16	2314	8302
16	2314	8303
16	2314	8304
16	2314	8305
16	2315	8306
16	2315	8307
16	2315	8308
16	2315	8309
16	2316	8310
16	2316	8311
16	2316	8312
16	2316	8313
16	2317	8314
16	2317	8315
16	2317	8316
16	2317	8317
16	2318	8318
16	2318	8319
16	2318	8320
16	2318	8321
16	2319	8322
16	2319	8323
16	2319	8324
16	2319	8325
16	2320	8326
16	2320	8327
16	2320	8328
16	2320	8329
16	2321	8330
16	2321	8331
16	2321	8332
16	2321	8333
16	2322	8334
16	2322	8335
16	2322	8336
16	2322	8337
16	2323	8338
16	2323	8339
16	2323	8340
16	2323	8341
16	2324	8342
16	2324	8343
16	2324	8344
16	2325	8345
16	2325	8346
16	2325	8347
16	2325	8348
16	2326	8349
16	2326	8350
16	2326	8351
16	2326	8352
16	2327	8353
16	2327	8354
16	2327	8355
16	2327	8356
16	2328	8357
16	2328	8358
16	2328	8359
16	2328	8360
16	2329	8361
16	2329	8362
16	2329	8363
16	2329	8364
16	2330	8365
16	2330	8366
16	2330	8367
16	2330	8368
16	2331	8369
16	2331	8370
16	2331	8371
16	2331	8372
16	2332	8373
16	2332	8374
16	2332	8375
16	2332	8376
16	2333	8377
16	2333	8378
16	2333	8379
16	2333	8380
16	2334	8381
16	2334	8382
16	2334	8383
16	2334	8384
16	2335	8385
16	2335	8386
16	2335	8387
16	2335	8388
16	2336	8389
16	2336	8390
16	2336	8391
16	2337	8392
16	2337	8393
16	2337	8394
16	2337	8395
16	2338	8396
16	2338	8397
16	2338	8398
16	2338	8399
16	2339	8400
16	2339	8401
16	2339	8402
16	2339	8403
16	2340	8404
16	2340	8405
16	2340	8406
16	2340	8407
16	2341	8408
16	2341	8409
16	2341	8410
16	2341	8411
16	2342	8412
16	2342	8413
16	2342	8414
16	2342	8415
16	2343	8416
16	2343	8417
16	2343	8418
16	2343	8419
16	2344	8420
16	2344	8421
16	2344	8422
16	2344	8423
16	2345	8424
16	2345	8425
16	2345	8426
16	2345	8427
16	2346	8428
16	2346	8429
16	2346	8430
16	2346	8431
16	2347	8432
16	2347	8433
16	2347	8434
16	2347	8435
16	2348	8436
16	2348	8437
16	2348	8438
16	2348	8439
16	2349	8440
16	2349	8441
16	2349	8442
16	2350	8443
16	2350	8444
16	2350	8445
16	2350	8446
16	2351	8447
16	2351	8448
16	2352	8449
16	2352	8450
16	2352	8451
16	2353	8452
16	2353	8453
16	2353	8454
16	2353	8455
16	2354	8456
16	2354	8457
16	2354	8458
16	2355	8459
16	2355	8460
16	2355	8461
16	2355	8462
16	2356	8463
16	2356	8464
16	2356	8465
16	2356	8466
16	2357	8467
16	2357	8468
16	2357	8469
16	2357	8470
16	2358	8471
16	2358	8472
16	2358	8473
16	2358	8474
16	2359	8475
16	2359	8476
16	2359	8477
16	2359	8478
16	2360	8479
16	2360	8480
16	2360	8481
16	2360	8482
16	2361	8483
16	2361	8484
16	2361	8485
16	2362	8486
16	2362	8487
16	2362	8488
16	2362	8489
16	2363	8490
16	2363	8491
16	2363	8492
16	2363	8493
16	2364	8494
16	2364	8495
16	2364	8496
16	2364	8497
16	2365	8498
16	2365	8499
16	2365	8500
16	2365	8501
16	2366	8502
16	2366	8503
16	2366	8504
16	2366	8505
16	2367	8506
16	2367	8507
16	2367	8508
16	2368	8509
16	2368	8510
16	2368	8511
16	2368	8512
16	2369	8513
16	2369	8514
16	2369	8515
16	2369	8516
16	2370	8517
16	2370	8518
16	2370	8519
16	2370	8520
16	2371	8521
16	2371	8522
16	2371	8523
16	2371	8524
16	2372	8525
16	2372	8526
16	2372	8527
16	2372	8528
16	2373	8529
16	2373	8530
16	2373	8531
16	2373	8532
16	2374	8533
16	2374	8534
16	2374	8535
16	2374	8536
16	2375	8537
16	2375	8538
16	2375	8539
16	2376	8540
16	2376	8541
16	2376	8542
16	2376	8543
16	2377	8544
16	2377	8545
16	2377	8546
16	2377	8547
16	2378	8548
16	2378	8549
16	2378	8550
16	2378	8551
16	2379	8552
16	2379	8553
16	2379	8554
16	2379	8555
16	2380	8556
16	2380	8557
16	2380	8558
16	2380	8559
16	2381	8560
16	2381	8561
16	2381	8562
16	2381	8563
16	2382	8564
16	2382	8565
16	2382	8566
16	2383	8567
16	2383	8568
16	2383	8569
16	2383	8570
16	2384	8571
16	2384	8572
16	2384	8573
16	2384	8574
16	2385	8575
16	2385	8576
16	2385	8577
16	2385	8578
16	2386	8579
16	2386	8580
16	2386	8581
16	2387	8582
16	2387	8583
16	2387	8584
16	2387	8585
16	2388	8586
16	2388	8587
16	2388	8588
16	2388	8589
16	2389	8590
16	2389	8591
16	2389	8592
16	2389	8593
16	2390	8594
16	2390	8595
16	2390	8596
16	2390	8597
16	2391	8598
16	2391	8599
16	2391	8600
16	2391	8601
16	2392	8602
16	2392	8603
16	2392	8604
16	2393	8605
16	2393	8606
16	2393	8607
16	2393	8608
16	2394	8609
16	2394	8610
16	2394	8611
16	2394	8612
16	2395	8613
16	2395	8614
16	2395	8615
16	2395	8616
16	2396	8617
16	2396	8618
16	2396	8619
16	2396	8620
16	2397	8621
16	2397	8622
16	2397	8623
16	2398	8624
16	2398	8625
16	2398	8626
16	2398	8627
16	2399	8628
16	2399	8629
16	2399	8630
16	2399	8631
16	2400	8632
16	2400	8633
16	2400	8634
16	2401	8635
16	2401	8636
16	2401	8637
16	2401	8638
16	2402	8639
16	2402	8640
16	2402	8641
16	2402	8642
16	2403	8643
16	2403	8644
16	2403	8645
16	2403	8646
16	2404	8647
16	2404	8648
16	2404	8649
16	2404	8650
16	2405	8651
16	2405	8652
16	2405	8653
16	2406	8654
16	2406	8655
16	2406	8656
16	2406	8657
16	2407	8658
16	2407	8659
16	2407	8660
16	2407	8661
16	2408	8662
16	2408	8663
16	2408	8664
16	2408	8665
16	2409	8666
16	2409	8667
16	2409	8668
16	2410	8669
16	2410	8670
16	2410	8671
16	2410	8672
16	2411	8673
16	2411	8674
16	2411	8675
16	2411	8676
16	2412	8677
16	2412	8678
16	2412	8679
16	2412	8680
16	2413	8681
16	2413	8682
16	2413	8683
16	2413	8684
16	2414	8685
16	2414	8686
16	2414	8687
16	2414	8688
16	2415	8689
16	2415	8690
16	2415	8691
16	2416	8692
16	2416	8693
16	2416	8694
16	2416	8695
16	2417	8696
16	2417	8697
16	2417	8698
16	2417	8699
16	2418	8700
16	2418	8701
16	2418	8702
16	2418	8703
16	2419	8704
16	2419	8705
16	2419	8706
16	2419	8707
16	2420	8708
16	2420	8709
16	2420	8710
16	2420	8711
16	2421	8712
16	2421	8713
16	2421	8714
16	2421	8715
16	2422	8716
16	2422	8717
16	2422	8718
16	2422	8719
16	2423	8720
16	2423	8721
16	2423	8722
16	2423	8723
16	2424	8724
16	2424	8725
16	2424	8726
16	2425	8727
16	2425	8728
16	2425	8729
16	2425	8730
16	2426	8731
16	2426	8732
16	2426	8733
16	2426	8734
16	2427	8735
16	2427	8736
16	2427	8737
16	2427	8738
16	2428	8739
16	2428	8740
16	2428	8741
16	2428	8742
16	2429	8743
16	2429	8744
16	2429	8745
16	2430	8746
16	2430	8747
16	2430	8748
16	2430	8749
16	2431	8750
16	2431	8751
16	2431	8752
16	2431	8753
16	2432	8754
16	2432	8755
16	2432	8756
16	2432	8757
16	2433	8758
16	2433	8759
16	2433	8760
16	2433	8761
16	2434	8762
16	2434	8763
16	2434	8764
16	2434	8765
16	2435	8766
16	2435	8767
16	2435	8768
16	2436	8769
16	2436	8770
16	2436	8771
16	2436	8772
16	2437	8773
16	2437	8774
16	2437	8775
16	2437	8776
16	2438	8777
16	2438	8778
16	2438	8779
16	2438	8780
16	2439	8781
16	2439	8782
16	2439	8783
16	2439	8784
16	2440	8785
16	2440	8786
16	2440	8787
16	2441	8788
16	2441	8789
16	2441	8790
16	2441	8791
16	2442	8792
16	2442	8793
16	2442	8794
16	2442	8795
16	2443	8796
16	2443	8797
16	2443	8798
16	2443	8799
16	2444	8800
16	2444	8801
16	2444	8802
16	2444	8803
16	2445	8804
16	2445	8805
16	2445	8806
16	2445	8807
16	2446	8808
16	2446	8809
16	2446	8810
16	2446	8811
16	2447	8812
16	2447	8813
16	2447	8814
16	2448	8815
16	2448	8816
16	2448	8817
16	2448	8818
16	2449	8819
16	2449	8820
16	2449	8821
16	2449	8822
16	2450	8823
16	2450	8824
16	2450	8825
16	2450	8826
16	2451	8827
16	2451	8828
16	2451	8829
16	2451	8830
16	2452	8831
16	2452	8832
16	2452	8833
16	2452	8834
16	2453	8835
16	2453	8836
16	2453	8837
16	2453	8838
16	2454	8839
16	2454	8840
16	2454	8841
16	2455	8842
16	2455	8843
16	2455	8844
16	2455	8845
16	2456	8846
16	2456	8847
16	2456	8848
16	2456	8849
16	2457	8850
16	2457	8851
16	2457	8852
16	2457	8853
16	2458	8854
16	2458	8855
16	2458	8856
16	2458	8857
16	2459	8858
16	2459	8859
16	2459	8860
16	2459	8861
16	2460	8862
16	2460	8863
16	2460	8864
16	2461	8865
16	2461	8866
16	2461	8867
16	2461	8868
16	2462	8869
16	2462	8870
16	2462	8871
16	2462	8872
16	2463	8873
16	2463	8874
16	2463	8875
16	2463	8876
16	2464	8877
16	2464	8878
16	2464	8879
16	2464	8880
16	2465	8881
16	2465	8882
16	2465	8883
16	2465	8884
16	2466	8885
16	2466	8886
16	2466	8887
16	2466	8888
16	2467	8889
16	2467	8890
16	2467	8891
16	2467	8892
16	2468	8893
16	2468	8894
16	2468	8895
16	2468	8896
16	2469	8897
16	2469	8898
16	2469	8899
16	2470	8900
16	2470	8901
16	2470	8902
16	2470	8903
16	2471	8904
16	2471	8905
16	2471	8906
16	2471	8907
16	2472	8908
16	2472	8909
16	2472	8910
16	2473	8911
16	2473	8912
16	2473	8913
16	2473	8914
16	2474	8915
16	2474	8916
16	2474	8917
16	2474	8918
16	2475	8919
16	2475	8920
16	2475	8921
16	2476	8922
16	2476	8923
16	2476	8924
16	2476	8925
16	2477	8926
16	2477	8927
16	2477	8928
16	2477	8929
16	2478	8930
16	2478	8931
16	2478	8932
16	2478	8933
16	2479	8934
16	2479	8935
16	2479	8936
16	2480	8937
16	2480	8938
16	2480	8939
16	2480	8940
16	2481	8941
16	2481	8942
16	2481	8943
16	2482	8944
16	2482	8945
16	2482	8946
16	2482	8947
16	2483	8948
16	2483	8949
16	2483	8950
16	2483	8951
16	2484	8952
16	2484	8953
16	2484	8954
16	2484	8955
16	2485	8956
16	2485	8957
16	2485	8958
16	2485	8959
16	2486	8960
16	2486	8961
16	2486	8962
16	2486	8963
16	2487	8964
16	2487	8965
16	2487	8966
16	2488	8967
16	2488	8968
16	2488	8969
16	2489	8970
16	2489	8971
16	2490	8972
16	2491	8973
16	2491	8974
16	2491	8975
16	2492	8976
16	2492	8977
16	2492	8978
16	2493	8979
16	2493	8980
16	2494	8981
16	2494	8982
16	2494	8983
16	2494	8984
16	2495	8985
16	2495	8986
16	2496	8987
16	2496	8988
16	2496	8989
16	2496	8990
16	2497	8991
16	2497	8992
16	2497	8993
16	2498	8994
16	2498	8995
16	2498	8996
16	2498	8997
16	2499	8998
16	2499	8999
16	2499	9000
16	2499	9001
16	2500	9002
16	2500	9003
16	2500	9004
16	2500	9005
16	2501	9006
16	2501	9007
16	2501	9008
16	2501	9009
16	2502	9010
16	2502	9011
16	2502	9012
16	2503	9013
16	2503	9014
16	2503	9015
16	2503	9016
16	2504	9017
16	2504	9018
16	2504	9019
16	2504	9020
16	2505	9021
16	2505	9022
16	2505	9023
16	2505	9024
16	2506	9025
16	2506	9026
16	2506	9027
16	2507	9028
16	2507	9029
16	2507	9030
16	2507	9031
16	2508	9032
16	2508	9033
16	2508	9034
16	2508	9035
16	2509	9036
16	2509	9037
16	2509	9038
16	2510	9039
16	2510	9040
16	2510	9041
16	2510	9042
16	2511	9043
16	2511	9044
16	2511	9045
16	2511	9046
16	2512	9047
16	2512	9048
16	2512	9049
16	2513	9050
16	2513	9051
16	2513	9052
16	2513	9053
16	2514	9054
16	2514	9055
16	2514	9056
16	2515	9057
16	2515	9058
16	2515	9059
16	2515	9060
16	2516	9061
16	2516	9062
16	2516	9063
16	2517	9064
16	2517	9065
16	2517	9066
16	2517	9067
16	2518	9068
16	2518	9069
16	2518	9070
16	2518	9071
16	2519	9072
16	2519	9073
16	2519	9074
16	2520	9075
16	2520	9076
16	2520	9077
16	2520	9078
16	2521	9079
16	2521	9080
16	2521	9081
16	2521	9082
16	2522	9083
16	2522	9084
16	2522	9085
16	2522	9086
16	2523	9087
16	2523	9088
16	2523	9089
16	2523	9090
16	2524	9091
16	2524	9092
16	2524	9093
16	2524	9094
16	2525	9095
16	2525	9096
16	2525	9097
16	2526	9098
16	2526	9099
16	2526	9100
16	2527	9101
16	2527	9102
